Rnd,Pick,Pick Value,Tm,Player,Pos,Age,From,To,AP1,PB,St,wAV,DrAV,wAV vs Expected,wAV vs Expected and Year,Expected,G,Cmp,Pass Att,Pass Yds,Pass TD,Int,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Solo,Int,Sk,College/Univ
5,160,28.4,CLE,Nick Harris,C,21,2020,2021,0,0,0,2,2,-8.003863054,-4.365010845,6.365010845,23,0,0,0,0,0,0,0,0,0,0,0,1,,,Washington
5,160,28.4,BAL,Shaun Wade,DB,22,2021,2022,0,0,0,0,,-10.00386305,-4.574913527,4.574913527,6,0,0,0,0,0,0,0,0,0,0,0,2,,,Ohio St.
5,160,28.4,LAC,Otito Ogbonnia,DT,20,2022,2022,0,0,0,1,1,-9.003863054,0.03778130131,0.9622186987,7,0,0,0,0,0,0,0,0,0,0,0,13,,,UCLA
5,161,28,NWE,Jeff Marriott,DT,,2000,2000,0,0,0,0,0,-9.967024904,-12.64626383,12.64626383,,,,,,,,,,,,,,,,Missouri
5,161,28,BAL,Chris Barnes,RB,,2001,2001,0,0,0,0,0,-9.967024904,-12.5458103,12.5458103,,,,,,,,,,,,,,,,New Mexico St.
5,161,28,MIA,Omare Lowe,DB,24,2002,2008,0,0,0,2,0,-7.967024904,-10.43923841,12.43923841,43,0,0,0,0,0,0,0,0,0,0,0,46,,,Washington
5,161,28,SFO,Aaron Walker,TE,23,2003,2007,0,0,0,3,2,-6.967024904,-9.32585635,12.32585635,55,0,0,0,0,0,0,0,0,25,312,1,8,,,Florida
5,161,28,CLE,Amon Gordon,DT,22,2004,2011,0,0,0,4,1,-5.967024904,-8.204854245,12.20485425,33,0,0,0,0,0,0,0,0,0,0,0,40,,2,Stanford
5,161,28,NYJ,Andre Maddox,DB,,2005,2005,0,0,0,0,0,-9.967024904,-12.07527648,12.07527648,,,,,,,,,,,,,,,,North Carolina St.
5,161,28,DEN,Chris Kuper,G,23,2006,2013,0,0,5,35,35,25.0329751,23.06401445,11.93598555,90,0,0,0,0,0,0,0,0,0,7,0,,,,North Dakota
5,161,28,SEA,Will Herring,LB,24,2007,2014,0,0,0,10,7,0.0329750961,-1.785614134,11.78561413,109,0,0,0,0,0,0,0,0,0,0,0,122,3,1,Auburn
5,161,28,IND,Marcus Howard,LB,22,2008,2008,0,0,0,1,1,-8.967024904,-10.62250071,11.62250071,9,0,0,0,0,0,0,0,0,0,0,0,9,,1.5,Georgia
5,161,28,MIA,John Nalbone,TE,23,2009,2010,0,0,0,0,0,-9.967024904,-11.44460124,11.44460124,2,0,0,0,0,0,0,0,0,0,0,0,,,,Monmouth
5,161,28,MIN,Chris DeGeare,G,23,2010,2010,0,0,0,2,2,-7.967024904,-9.249365759,11.24936576,8,0,0,0,0,0,0,0,0,0,0,0,,,,Wake Forest
5,161,28,PHI,Julian Vandervelde,G,23,2011,2015,0,0,0,1,1,-8.967024904,-10.03356195,11.03356195,18,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa
5,161,28,HOU,Randy Bullock,K,22,2012,2022,0,0,1,19,3,9.032975096,8.206983895,10.7930161,138,0,0,0,0,0,0,0,0,0,0,0,3,,,Texas A&M
5,161,28,DEN,Tavarres King,WR,23,2013,2017,0,0,0,2,,-7.967024904,-8.522221028,10.52222103,17,0,0,0,0,0,2,3,0,22,303,3,,,,Georgia
5,161,28,GNB,Corey Linsley,C,23,2014,2022,1,1,9,63,47,53.0329751,52.78627898,10.21372102,129,0,0,0,0,0,0,0,0,0,0,0,2,,,Ohio St.
5,161,28,LVR,Neiron Ball,LB,23,2015,2015,0,0,0,1,1,-8.967024904,-8.857104842,9.857104842,6,0,0,0,0,0,0,0,0,0,0,0,7,,1,Florida
5,161,28,CIN,Christian Westerman,G,23,2016,2018,0,0,0,2,2,-7.967024904,-7.437268725,9.437268725,16,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.
5,161,28,IND,Anthony Walker,LB,22,2017,2022,0,0,4,27,22,17.0329751,18.06878,8.931220001,73,0,0,0,0,0,0,0,0,0,0,0,305,3,4.5,Northwestern
5,161,28,CAR,Jermaine Carter Jr.,LB,23,2018,2022,0,0,2,15,14,5.032975096,6.698314522,8.301685478,72,0,0,0,0,0,0,0,0,0,0,0,96,,0.5,Maryland
5,161,28,HOU,Charles Omenihu,DE,22,2019,2022,0,0,0,8,5,-1.967024904,0.5171685982,7.482831402,61,0,0,0,0,0,0,0,0,0,0,0,40,,11.5,Texas
5,161,28,TAM,Tyler Johnson,WR,22,2020,2022,0,0,0,5,5,-4.967024904,-1.342933453,6.342933453,33,0,0,0,0,0,0,0,0,48,529,2,1,,,Minnesota
5,161,28,BUF,Tommy Doyle,T,23,2021,2022,0,0,0,1,1,-8.967024904,-3.55975792,4.55975792,12,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (OH)
5,161,28,NOR,D'Marco Jackson,LB,24,2022,2022,0,0,0,0,0,-9.967024904,-0.9610323326,0.9610323326,,,,,,,,,,,,,,,,Appalachian St.
5,162,27.6,KAN,Pat Dennis,DB,22,2000,2004,0,0,1,8,6,-1.929923185,-4.599385013,12.59938501,41,0,0,0,0,0,0,0,0,0,0,0,95,1,,La-Monroe
5,162,27.6,NYG,Jonathan Carter,WR,22,2001,2004,0,0,0,4,0,-5.929923185,-8.499324209,12.49932421,25,0,0,0,0,0,0,0,0,14,266,2,,,,Troy
5,162,27.6,PHI,Freddie Milons,WR,,2002,2002,0,0,0,0,0,-9.929923185,-12.39316897,12.39316897,,,,,,,,,,,,,,,,Alabama
5,162,27.6,IND,Keyon Whiteside,LB,23,2003,2004,0,0,0,0,0,-9.929923185,-12.28023018,12.28023018,12,0,0,0,0,0,0,0,0,0,0,0,3,,,Tennessee
5,162,27.6,PHI,Thomas Tapeh,FB,24,2004,2008,0,0,2,2,2,-7.929923185,-10.15970114,12.15970114,41,0,0,0,0,0,22,69,0,27,157,1,6,,,Minnesota
5,162,27.6,MIA,Anthony Alabi,T,24,2005,2007,0,0,0,1,1,-8.929923185,-11.03062997,12.03062997,16,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
5,162,27.6,IND,Michael Toudouze,G,23,2006,2011,0,0,0,1,1,-8.929923185,-10.89188359,11.89188359,9,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
5,162,27.6,PHI,Brent Celek,TE,22,2007,2017,0,0,9,35,35,25.07007682,23.25789993,11.74210007,175,0,0,0,0,0,0,0,0,398,4998,31,7,,,Cincinnati
5,162,27.6,NYJ,Erik Ainge,QB,22,2008,2008,0,0,0,0,0,-9.929923185,-11.57962435,11.57962435,,,,,,,,,,,,,,,,Tennessee
5,162,27.6,GNB,Jamon Meredith,T,23,2009,2015,0,0,2,14,,4.070076815,2.597579622,11.40242038,67,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina
5,162,27.6,IND,Brody Eldridge,TE,23,2010,2011,0,0,2,0,0,-9.929923185,-11.20794818,11.20794818,27,0,0,0,0,0,0,0,0,14,84,0,1,,,Oklahoma
5,162,27.6,PIT,Chris Carter,LB,22,2011,2017,0,0,0,6,4,-3.929923185,-4.992988067,10.99298807,75,0,0,0,0,0,0,0,0,0,0,0,27,,,Fresno St.
5,162,27.6,NOR,Corey White,DB,22,2012,2016,0,0,1,12,10,2.070076815,1.246617357,10.75338264,66,0,0,0,0,0,0,0,0,0,0,0,132,6,1,Samford
5,162,27.6,WAS,Brandon Jenkins,DE,23,2013,2013,0,0,0,0,0,-9.929923185,-10.48364625,10.48364625,5,0,0,0,0,0,0,0,0,0,0,0,1,,,Florida St.
5,162,27.6,PHI,Ed Reynolds,DB,22,2014,2016,0,0,1,4,1,-5.929923185,-6.176352343,10.17635234,16,0,0,0,0,0,0,0,0,0,0,0,46,1,1,Stanford
5,162,27.6,TAM,Kenny Bell,WR,23,2015,2015,0,0,0,0,0,-9.929923185,-9.821130369,9.821130369,,,,,,,,,,,,,,,,Nebraska
5,162,27.6,KAN,Kevin Hogan,QB,23,2016,2021,0,0,0,2,,-7.929923185,-7.40293562,9.40293562,9,60,101,621,4,7,18,176,1,0,0,0,,,,Stanford
5,162,27.6,TAM,Jeremy McNichols,RB,21,2017,2021,0,0,0,5,,-4.929923185,-3.898865317,8.898865317,34,0,0,0,0,0,90,364,1,40,295,1,1,,,Boise St.
5,162,27.6,BAL,Jordan Lasley,WR,21,2018,2018,0,0,0,0,0,-9.929923185,-8.271791988,8.271791988,,,,,,,,,,,,,,,,UCLA
5,162,27.6,MIN,Cameron Smith,LB,22,2019,2019,0,0,0,0,0,-9.929923185,-7.456139259,7.456139259,5,0,0,0,0,0,0,0,0,0,0,0,4,,,USC
5,162,27.6,WAS,Khaleke Hudson,LB,22,2020,2022,0,0,0,4,4,-5.929923185,-2.320697793,6.320697793,41,0,0,0,0,0,0,0,0,0,0,0,16,,,Michigan
5,162,27.6,KAN,Noah Gray,TE,22,2021,2022,0,0,0,3,3,-6.929923185,-1.544493667,4.544493667,33,0,0,0,0,0,1,1,1,35,335,2,1,,,Duke
5,162,27.6,DEN,Montrell Washington,WR,23,2022,2022,0,0,0,0,0,-9.929923185,-0.9598374618,0.9598374618,15,0,0,0,0,0,5,30,0,4,2,0,,,,Samford
5,163,27.2,PIT,Tee Martin,QB,22,2000,2003,0,0,0,0,0,-9.892552146,-12.55216524,12.55216524,3,6,16,69,0,1,6,36,0,0,0,0,,,,Tennessee
5,163,27.2,NWE,Hakim Akbar,LB,21,2001,2002,0,0,0,1,1,-8.892552146,-11.45250002,12.45250002,10,0,0,0,0,0,0,0,0,0,0,0,2,,,Washington
5,163,27.2,SFO,Brandon Doman,QB,,2002,2002,0,0,0,0,0,-9.892552146,-12.34676446,12.34676446,,,,,,,,,,,,,,,,BYU
5,163,27.2,PIT,Brian St. Pierre,QB,23,2003,2010,0,0,0,0,0,-9.892552146,-12.23427217,12.23427217,3,15,33,185,2,3,5,-1,0,0,0,0,,,,Boston Col.
5,163,27.2,CAR,Drew Carter,WR,23,2004,2007,0,0,0,8,8,-1.892552146,-4.114219632,12.11421963,33,0,0,0,0,0,2,18,0,71,977,8,,,,Ohio St.
5,163,27.2,ATL,Frank Omiyale,T,22,2005,2012,0,0,2,17,0,7.107447854,5.014341267,11.98565873,75,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee Tech
5,163,27.2,SEA,David Kirtman,RB,23,2006,2008,0,0,0,0,0,-9.892552146,-11.84746089,11.84746089,7,0,0,0,0,0,0,0,0,0,0,0,,,,USC
5,163,27.2,HOU,Brandon Frye,T,24,2007,2009,0,0,0,2,,-7.892552146,-9.698269518,11.69826952,11,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech
5,163,27.2,SEA,Owen Schmitt,FB,23,2008,2012,0,0,0,1,0,-8.892552146,-10.53643614,11.53643614,74,0,0,0,0,0,11,28,0,34,218,2,13,,,West Virginia
5,163,27.2,CAR,Duke Robinson,G,22,2009,2009,0,0,0,0,0,-9.892552146,-11.35993273,11.35993273,,,,,,,,,,,,,,,,Oklahoma
5,163,27.2,MIA,Reshad Jones,DB,22,2010,2019,0,2,8,44,44,34.10744785,32.83377063,11.16622937,128,0,0,0,0,0,0,0,0,0,0,0,599,21,10.5,Georgia
5,163,27.2,SFO,Daniel Kilgore,G,23,2011,2020,0,0,3,26,17,16.10744785,15.04788091,10.95211909,98,0,0,0,0,0,0,0,0,0,0,0,,,,Appalachian St.
5,163,27.2,GNB,Terrell Manning,LB,22,2012,2014,0,0,0,0,0,-9.892552146,-10.71346093,10.71346093,11,0,0,0,0,0,0,0,0,0,0,0,1,,,North Carolina St.
5,163,27.2,CHI,Jordan Mills,T,22,2013,2021,0,0,5,37,14,27.10744785,26.55520908,10.44479092,100,0,0,0,0,0,0,0,0,0,0,0,,,,Louisiana Tech
5,163,27.2,KAN,Aaron Murray,QB,23,2014,2014,0,0,0,0,0,-9.892552146,-10.13871188,10.13871188,,,,,,,,,,,,,,,,Georgia
5,163,27.2,DAL,Ryan Russell,DE,23,2015,2017,0,0,0,4,0,-5.892552146,-5.784894252,9.784894252,23,0,0,0,0,0,0,0,0,0,0,0,17,,3,Purdue
5,163,27.2,GNB,Trevor Davis,WR,23,2016,2019,0,0,0,2,1,-7.892552146,-7.36835281,9.36835281,43,0,0,0,0,0,6,86,1,16,205,1,7,,,California
5,163,27.2,BUF,Matt Milano,LB,23,2017,2022,1,1,4,50,50,40.10744785,41.13372468,8.866275317,85,0,0,0,0,0,0,0,0,0,0,0,313,8,10.5,Boston Col.
5,163,27.2,WAS,Tim Settle,DT,21,2018,2022,0,0,0,7,4,-2.892552146,-1.241681082,8.241681082,78,0,0,0,0,0,0,0,0,0,0,0,45,,8,Virginia Tech
5,163,27.2,NWE,Jake Bailey,P,22,2019,2022,1,1,1,7,7,-2.892552146,-0.4292529838,7.429252984,58,0,0,0,0,0,0,0,0,0,0,0,4,,,Stanford
5,163,27.2,CHI,Kindle Vildor,DB,22,2020,2022,0,0,2,7,7,-2.892552146,0.7016995869,6.298300413,44,0,0,0,0,0,0,0,0,0,0,0,67,1,1,Georgia Southern
5,163,27.2,WAS,Darrick Forrest,DB,22,2021,2022,0,0,1,5,5,-4.892552146,0.4708816039,4.529118396,25,0,0,0,0,0,0,0,0,0,0,0,60,4,,Cincinnati
5,163,27.2,TEN,Kyle Philips,WR,23,2022,2022,0,0,0,1,1,-8.892552146,0.04136609939,0.9586339006,4,0,0,0,0,0,0,0,0,8,78,0,,,,UCLA
5,164,26.8,ARI,Jay Tant,TE,22,2000,2000,0,0,0,0,0,-9.854905824,-12.50459698,12.50459698,5,0,0,0,0,0,0,0,0,1,4,0,,,,Northwestern
6,164,26.8,MIA,Brandon Winey,T,23,2001,2004,0,0,0,3,,-6.854905824,-9.40533026,12.40533026,24,0,0,0,0,0,0,0,0,0,0,0,,,,LSU
5,164,26.8,GNB,Craig Nall,QB,23,2002,2007,0,0,0,1,1,-8.854905824,-11.30001747,12.30001747,7,30,48,402,5,0,10,11,0,0,0,0,,,,LSU
5,164,26.8,NWE,Dan Koppen,C,23,2003,2012,0,1,9,72,68,62.14509418,59.81202503,12.18797497,136,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.
5,164,26.8,NWE,P.K. Sam,WR,20,2004,2004,0,0,0,0,0,-9.854905824,-12.06840245,12.06840245,2,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.
5,164,26.8,LAC,Wesley Britt,T,23,2005,2008,0,0,0,3,,-6.854905824,-8.940355597,11.9403556,16,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama
5,164,26.8,PIT,Omar Jacobs,QB,,2006,2006,0,0,0,0,0,-9.854905824,-11.80271032,11.80271032,,,,,,,,,,,,,,,,Bowling Green
5,164,26.8,CAR,Tim Shaw,LB,23,2007,2012,0,0,0,6,1,-3.854905824,-5.654115484,11.65411548,80,0,0,0,0,0,0,0,0,0,0,0,97,,,Penn St.
5,164,26.8,NOR,Carl Nicks,T,23,2008,2013,1,2,4,53,49,43.14509418,41.50707082,11.49292918,73,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska
5,164,26.8,NOR,Thomas Morstead,P,23,2009,2022,0,1,1,26,24,16.14509418,14.68286849,11.31713151,221,0,0,0,0,0,0,0,0,0,0,0,14,,,SMU
5,164,26.8,PIT,Crezdon Butler,DB,23,2010,2016,0,0,0,2,0,-7.854905824,-9.124202653,11.12420265,46,0,0,0,0,0,0,0,0,0,0,0,26,,,Clemson
5,164,26.8,BAL,Chykie Brown,DB,24,2011,2016,0,0,0,5,3,-4.854905824,-5.910948477,10.91094848,59,0,0,0,0,0,0,0,0,0,0,0,68,,,Texas
5,164,26.8,ATL,Jonathan Massaquoi,DE,24,2012,2014,0,0,0,6,6,-3.854905824,-4.673244574,10.67324457,39,0,0,0,0,0,0,0,0,0,0,0,47,,6,Troy
5,164,26.8,MIA,Mike Gillislee,RB,22,2013,2018,0,0,0,11,0,1.145094176,0.5943511758,10.40564882,36,0,0,0,0,0,274,1291,16,17,103,1,9,,,Florida
5,164,26.8,CIN,A.J. McCarron,QB,23,2014,2020,0,0,0,4,3,-5.854905824,-6.100793615,10.10079362,17,109,174,1173,6,3,22,68,1,0,0,0,,,,Alabama
5,164,26.8,DEN,Lorenzo Doss,DB,21,2015,2018,0,0,0,0,0,-9.854905824,-9.7483907,9.7483907,16,0,0,0,0,0,0,0,0,0,0,0,6,,,Tulane
5,164,26.8,PHI,Halapoulivaati Vaitai,T,23,2016,2021,0,0,3,24,12,14.14509418,14.66648523,9.333514765,80,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
5,164,26.8,MIA,Isaac Asiata,G,24,2017,2018,0,0,0,0,0,-9.854905824,-8.83344479,8.83344479,2,0,0,0,0,0,0,0,0,0,0,0,,,,Utah
5,164,26.8,NOR,Natrell Jamerson,DB,22,2018,2020,0,0,0,1,,-8.854905824,-7.211347946,8.211347946,21,0,0,0,0,0,0,0,0,0,0,0,11,,,Wisconsin
5,164,26.8,IND,E.J. Speed,LB,24,2019,2022,0,0,0,6,6,-3.854905824,-1.402168278,7.402168278,61,0,0,0,0,0,0,0,0,0,0,0,71,,1,Tarleton St.
5,164,26.8,MIA,Curtis Weaver,DE,22,2020,2021,0,0,0,0,,-9.854905824,-6.275737732,6.275737732,1,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.
5,164,26.8,DEN,Jamar Johnson,DB,21,2021,2021,0,0,0,0,0,-9.854905824,-4.51362965,4.51362965,3,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana
5,164,26.8,LAR,Kyren Williams,RB,22,2022,2022,0,0,0,2,2,-7.854905824,1.042578543,0.9574214567,10,0,0,0,0,0,35,139,0,9,76,0,2,,,Notre Dame
5,165,26.4,MIN,Troy Walters,WR,23,2000,2007,0,0,0,12,0,2.183021968,-0.4566723766,12.45667238,98,0,0,0,0,0,4,42,0,102,1135,9,3,,,Stanford
6,165,26.4,CLE,Michael Jameson,DB,22,2001,2004,0,0,0,4,4,-5.816978032,-8.357807149,12.35780715,42,0,0,0,0,0,0,0,0,0,0,0,36,1,1,Texas A&M
5,165,26.4,CHI,Bryan Knight,LB,23,2002,2003,0,0,0,4,4,-5.816978032,-8.252920303,12.2529203,31,0,0,0,0,0,0,0,0,0,0,0,51,,1.5,Pittsburgh
5,165,26.4,SEA,Chris Davis,FB,23,2003,2003,0,0,0,0,0,-9.816978032,-12.14133096,12.14133096,1,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse
5,165,26.4,TEN,Robert Reynolds,LB,23,2004,2006,0,0,0,2,2,-7.816978032,-10.02224206,12.02224206,33,0,0,0,0,0,0,0,0,0,0,0,26,,,Ohio St.
5,165,26.4,IND,Robert Hunt,C,,2005,2005,0,0,0,0,0,-9.816978032,-11.8947131,11.8947131,,,,,,,,,,,,,,,,North Dakota St.
5,165,26.4,GNB,Tony Moll,T,23,2006,2011,0,0,0,13,10,3.183021968,1.242375465,11.75762454,63,0,0,0,0,0,0,0,0,0,0,0,,,,Nevada
5,165,26.4,LVR,Eric Frampton,DB,23,2007,2013,0,0,0,5,,-4.816978032,-6.609630696,11.6096307,91,0,0,0,0,0,0,0,0,0,0,0,84,,,Washington St.
5,165,26.4,NYG,Jonathan Goff,LB,22,2008,2010,0,0,1,9,9,-0.8169780321,-2.449096317,11.44909632,37,0,0,0,0,0,0,0,0,0,0,0,72,1,2,Vanderbilt
5,165,26.4,MIA,Chris Clemons,DB,23,2009,2015,0,0,3,20,19,10.18302197,8.725990329,11.27400967,80,0,0,0,0,0,1,3,0,0,0,0,212,4,1.5,Clemson
5,165,26.4,ATL,Kerry Meier,WR,23,2010,2011,0,0,0,0,0,-9.816978032,-11.08186112,11.08186112,12,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas
5,165,26.4,BAL,Pernell McPhee,DE,22,2011,2021,0,0,3,28,18,18.18302197,17.13053054,10.86946946,141,0,0,0,0,0,0,0,0,0,0,0,201,1,38,Mississippi St.
5,165,26.4,SFO,Darius Fleming,LB,23,2012,2015,0,0,0,1,,-8.816978032,-9.632726962,10.63272696,11,0,0,0,0,0,0,0,0,0,0,0,3,,,Notre Dame
5,165,26.4,DET,Sam Martin,P,23,2013,2022,0,0,1,19,15,9.183021968,8.633786485,10.36621352,155,2,2,27,0,0,3,3,0,0,0,0,4,,,Appalachian St.
5,165,26.4,LAC,Ryan Carrethers,DT,23,2014,2016,0,0,0,3,3,-6.816978032,-7.062591307,10.06259131,24,0,0,0,0,0,0,0,0,0,0,0,29,,,Arkansas St.
5,165,26.4,SFO,Bradley Pinion,P,21,2015,2022,0,0,1,11,5,1.183021968,1.288386299,9.711613701,128,0,0,0,0,0,0,0,0,0,0,0,5,,,Clemson
5,165,26.4,KAN,Tyreek Hill,WR,22,2016,2022,4,7,6,78,63,68.18302197,68.70158425,9.298415751,108,0,1,0,0,1,100,751,7,598,8340,63,10,,,West Alabama
5,165,26.4,DET,Jamal Agnew,DB,22,2017,2022,1,1,0,18,13,8.183021968,9.199631669,8.800368331,71,0,1,0,0,0,29,265,1,63,521,4,29,,,San Diego
5,165,26.4,PIT,Jaylen Samuels,TE,22,2018,2021,0,0,0,7,7,-2.816978032,-1.180787586,8.180787586,45,4,5,35,0,1,136,468,1,85,564,4,1,,,North Carolina St.
5,165,26.4,DAL,Joe Jackson,DE,22,2019,2021,0,0,0,1,0,-8.816978032,-6.374880682,7.374880682,20,0,0,0,0,0,0,0,0,0,0,0,13,,1.5,Miami (FL)
5,165,26.4,JAX,Collin Johnson,WR,22,2020,2021,0,0,0,3,2,-6.816978032,-3.253006035,6.253006035,26,0,0,0,0,0,0,0,0,29,377,2,,,,Texas
5,165,26.4,IND,Shawn Davis,DB,22,2021,2021,0,0,0,0,,-9.816978032,-4.498024879,4.498024879,1,0,0,0,0,0,0,0,0,0,0,0,,,,Florida
5,165,26.4,MIN,Esezi Otomewo,DT,23,2022,2022,0,0,0,0,0,-9.816978032,-0.9561999305,0.9561999305,5,0,0,0,0,0,0,0,0,0,0,0,3,,,Minnesota
5,166,26,NOR,Chad Morton,RB,23,2000,2006,0,0,0,10,3,0.2212376507,-2.408383316,12.40838332,93,0,0,0,0,0,89,382,0,48,419,1,9,,,USC
6,166,26,ARI,Bobby Newcombe,WR,,2001,2001,0,0,0,0,0,-9.778762349,-12.30992263,12.30992263,,,,,,,,,,,,,,,,Nebraska
5,166,26,PIT,Verron Haynes,RB,23,2002,2009,0,0,0,9,9,-0.7787623493,-3.205464965,12.20546497,68,0,0,0,0,0,174,738,3,61,449,2,30,,,Georgia
5,166,26,GNB,Hunter Hillenmeyer,LB,22,2003,2010,0,0,5,34,,24.22123765,21.90566777,12.09433223,101,0,0,0,0,0,0,0,0,0,0,0,300,2,7,Vanderbilt
6,166,26,LVR,Shawn Johnson,DE,,2004,2004,0,0,0,0,0,-9.778762349,-11.97573063,11.97573063,,,,,,,,,,,,,,,,Delaware
5,166,26,PIT,Rian Wallace,LB,23,2005,2006,0,0,0,2,2,-7.778762349,-9.848723491,11.84872349,16,0,0,0,0,0,0,0,0,0,0,0,7,1,,Temple
5,166,26,BAL,Quinn Sypniewski,TE,24,2006,2007,0,0,1,2,2,-7.778762349,-9.712195875,11.71219588,31,0,0,0,0,0,0,0,0,36,261,1,2,,,Colorado
5,166,26,JAX,Derek Landri,DT,23,2007,2013,0,0,1,15,2,5.221237651,3.435192395,11.5648076,88,0,0,0,0,0,0,0,0,0,0,0,96,,9,Notre Dame
5,166,26,LAC,Marcus Thomas,RB,24,2008,2008,0,0,0,0,,-9.778762349,-11.40493011,11.40493011,3,0,0,0,0,0,0,0,0,0,0,0,,,,Texas-El Paso
5,166,26,DAL,Michael Hamlin,DB,23,2009,2010,0,0,0,0,0,-9.778762349,-11.23055989,11.23055989,12,0,0,0,0,0,0,0,0,0,0,0,13,,,Clemson
5,166,26,PIT,Stevenson Sylvester,LB,22,2010,2013,0,0,0,6,6,-3.778762349,-5.039197586,11.03919759,50,0,0,0,0,0,0,0,0,0,0,0,25,,,Utah
6,166,26,CAR,Lawrence Wilson,LB,23,2011,2011,0,0,0,0,0,-9.778762349,-10.827675,10.827675,,,,,,,,,,,,,,,,Central Connecticut St.
5,166,26,CIN,Marvin Jones,WR,22,2012,2022,0,0,8,53,15,43.22123765,42.40809878,10.59190122,145,0,0,0,0,0,19,148,0,542,7386,58,5,,,California
5,166,26,MIA,Caleb Sturgis,K,24,2013,2018,0,0,0,8,4,-1.778762349,-2.326478305,10.3264783,68,0,0,0,0,0,0,0,0,0,0,0,6,,,Florida
5,166,26,IND,Jonathan Newsome,LB,23,2014,2015,0,0,0,4,4,-5.778762349,-6.024098474,10.02409847,30,0,0,0,0,0,0,0,0,0,0,0,31,,7.5,Ball St.
5,166,26,NWE,Joe Cardona,LS,23,2015,2022,0,0,0,7,7,-2.778762349,-2.674557017,9.674557017,127,0,0,0,0,0,0,0,0,0,0,0,9,,,Navy
5,166,26,HOU,D.J. Reader,DT,22,2016,2022,0,0,4,34,22,24.22123765,24.73695019,9.263049813,91,0,0,0,0,0,0,0,0,0,0,0,129,,8.5,Clemson
5,166,26,PHI,Shelton Gibson,WR,23,2017,2019,0,0,0,0,0,-9.778762349,-8.767040329,8.767040329,20,0,0,0,0,0,0,0,0,3,59,0,2,,,West Virginia
5,166,26,BUF,Wyatt Teller,G,23,2018,2022,0,2,4,29,2,19.22123765,20.85000518,8.149994818,66,0,0,0,0,0,0,0,0,1,-5,0,1,,,Virginia Tech
5,166,26,LAC,Easton Stick,QB,23,2019,2020,0,0,0,0,0,-9.778762349,-7.347385566,7.347385566,1,1,1,4,0,0,1,-2,0,0,0,0,,,,North Dakota St.
5,166,26,DET,Quintez Cephus,WR,22,2020,2022,0,0,0,5,5,-4.778762349,-1.230101466,6.230101466,22,0,0,0,0,0,0,0,0,37,568,4,4,,,Wisconsin
5,166,26,CAR,Keith Taylor,DB,22,2021,2022,0,0,0,4,4,-5.778762349,-0.4823014358,4.482301436,34,0,0,0,0,0,0,0,0,0,0,0,55,,,Washington
5,166,26,CIN,Tycen Anderson,DB,23,2022,2022,0,0,0,0,0,-9.778762349,-0.9549691147,0.9549691147,,,,,,,,,,,,,,,,Toledo
6,167,25.6,MIA,Ernest Grant,DT,24,2000,2002,0,0,0,3,2,-6.740252105,-9.359721349,12.35972135,24,0,0,0,0,0,0,0,0,0,0,0,22,,0.5,Ark-Pine Bluff
6,167,25.6,ATL,Randy Garner,DE,,2001,2001,0,0,0,0,0,-9.740252105,-12.26166833,12.26166833,,,,,,,,,,,,,,,,Arkansas
5,167,25.6,LAR,Courtland Bullard,LB,24,2002,2003,0,0,0,2,2,-7.740252105,-10.15764316,12.15764316,20,0,0,0,0,0,0,0,0,0,0,0,10,,,Ohio St.
5,167,25.6,LVR,Doug Gabriel,WR,23,2003,2006,0,0,1,14,10,4.259747895,1.953029438,12.04697056,57,0,0,0,0,0,3,12,0,101,1550,8,4,,,Central Florida
6,167,25.6,ARI,Nick Leckey,C,22,2004,2009,0,0,3,14,10,4.259747895,2.071139986,11.92886001,65,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas St.
5,167,25.6,GNB,Michael Hawkins,DB,22,2005,2006,0,0,0,1,1,-8.740252105,-10.80237874,11.80237874,18,0,0,0,0,0,0,0,0,0,0,0,13,,,Oklahoma
5,167,25.6,PIT,Charles Davis,TE,,2006,2006,0,0,0,0,0,-9.740252105,-11.6664164,11.6664164,,,,,,,,,,,,,,,,Purdue
5,167,25.6,CHI,Kevin Payne,DB,23,2007,2009,0,0,1,10,10,0.2597478946,-1.519638374,11.51963837,32,0,0,0,0,0,0,0,0,0,0,0,114,4,1,La-Monroe
